s_district_id,s_state_id,district_name,e_address,e_city,e_state,e_postal,e_zip_full,e_country,loc_county,loc_area_code,loc_FIPS,loc_MSA,loc_PMSA,loc_TZ,loc_DST,loc_LAT_centroid,loc_LAT_poly,loc_LONG_centroid,loc_LONG_poly,cnt_students,cnt_teachers,cnt_schools,info_setting,ratio_teach,dist_type,biz_phone,X.1
4018570,48-C009,LUKFATA,RR 2 BOX 649,Broken Bow,OK,74728,74728-9637,USA,McCurtain,580,40089,NA,NA,CST,Y,34.0533,34.0292764,-94.7758,-94.7391045,314,24,1,Town: Remote,13,Regular School District,(580) 584-6834,
4018630,55-I003,LUTHER,PO BOX 430,Luther,OK,73054,73054-0430,USA,Oklahoma,405,40109,5880,NA,CST,Y,35.6439,35.6617259,-97.1809,-97.195588,824,54,3,Rural: Distant,15.2,Regular School District,(405) 277-3233,
4018660,63-I004,MACOMB,36591 Oklahoma 59B,Macomb,OK,74852,74852-8098,USA,Pottawatomie,405,40125,5880,NA,CST,Y,35.1181,35.1452303,-97.0345,-97.006762,349,22,2,Rural: Distant,15.6,Regular School District,(405) 598-3892,
4018700,45-I002,MADILL,601 W McArthur St,Madill,OK,73446,73446-2846,USA,Marshall,580,40095,NA,NA,CST,Y,34.0704,34.086133,-96.7931,-96.778275,1748,105,3,Town: Distant,16.7,Regular School District,(580) 795-3303,
4018780,28-I001,MANGUM,400 N Pennsylvania Ave,Mangum,OK,73554,73554-3034,USA,Greer,580,40055,NA,NA,CST,Y,34.8485,34.877748,-99.5641,-99.504285,701,57,4,Town: Remote,12.3,Regular School District,(580) 782-3371,
4018840,19-I003,MANNFORD,136 Evans Ave,Mannford,OK,74044,74044-3152,USA,Creek,918,40037,8560,NA,CST,Y,36.0666,36.125243,-96.3642,-96.353769,1529,97,4,Rural: Fringe,15.7,Regular School District,(918) 865-4062,
4018870,35-C007,MANNSVILLE,PO BOX 68,Mannsville,OK,73447,73447-0068,USA,Johnston,580,40069,NA,NA,CST,Y,34.1968,34.1859285,-96.8485,-96.8805632,90,8,1,Rural: Distant,10.7,Regular School District,(580) 371-2892,
4018900,09-C162,MAPLE,904 S Maple Rd,Calumet,OK,73014,73014-8429,USA,Canadian,405,40017,5880,NA,CST,Y,35.5945,35.527587,-98.2026,-98.167089,161,10,1,Rural: Distant,15.6,Regular School District,(405) 262-5647,
4018960,68-C035,MARBLE CITY,PO BOX 10,Marble City,OK,74945,74945-0010,USA,Sequoyah,918,40135,2720,NA,CST,Y,35.5806,35.5622746,-94.8205,-94.8637321,133,16,1,Rural: Distant,8.4,Regular School District,(918) 775-2135,
4018990,43-I016,MARIETTA,PO BOX 289,Marietta,OK,73448,73448-0289,USA,Love,580,40085,NA,NA,CST,Y,33.9501,33.937045,-97.1083,-97.1166788,918,59,3,Rural: Remote,15.6,Regular School District,(580) 276-9444,
4019080,69-I003,MARLOW,PO BOX 73,Marlow,OK,73055,73055-0073,USA,Stephens,405,40137,NA,NA,CST,Y,34.623,34.6433333,-97.857,-97.9588889,1308,95,3,Town: Distant,13.8,Regular School District,(580) 658-2719,
4019200,01-C022,MARYETTA,RR 6 BOX 2840,Stilwell,OK,74960,74960-9452,USA,Adair,918,40001,NA,NA,CST,Y,35.7926,35.81453,-94.6204,-94.6285553,629,44,1,Rural: Fringe,14.3,Regular School District,(918) 696-2285,
4019260,54-I002,MASON,RR 1 BOX 143B,Okemah,OK,74859,74859-9799,USA,Okfuskee,918,40107,NA,NA,CST,Y,35.469,35.4464543,-96.2923,-96.2800864,227,17,2,Rural: Fringe,13.4,Regular School District,(918) 623-0231,
4019290,63-I117,MAUD,PO BOX 130,Maud,OK,74854,74854-0130,USA,Pottawatomie,405,40125,5880,NA,CST,Y,35.1121,35.130355,-96.7826,-96.7758529,325,27,2,Rural: Distant,12,Regular School District,(405) 374-2416,
4019380,25-I007,MAYSVILLE,600 1st St,Maysville,OK,73057,73057-9551,USA,Garvin,405,40049,NA,NA,CST,Y,34.8107,34.82167,-97.4118,-97.409572,403,30,2,Rural: Distant,13.3,Regular School District,(888) 806-5220,
4019440,61-I080,MCALESTER,PO BOX 1027,McAlester,OK,74502,74502-1027,USA,Pittsburg,918,40121,NA,NA,CST,Y,34.9334,34.93,-95.7696,-95.77,2922,182,9,Town: Remote,16.1,Regular School District,(918) 423-4771,
4019500,57-C077,MCCORD,977 N McCord Rd,Ponca City,OK,74604,74604-9500,USA,Kay,580,40071,NA,NA,CST,Y,36.7537,36.693485,-96.9982,-97.031281,224,17,1,Town: Remote,13.1,Regular School District,(580) 765-8806,
4019410,31-I037,MCCURTAIN,PO BOX 189,McCurtain,OK,74944,74944-0189,USA,Haskell,918,40061,NA,NA,CST,Y,35.1298,35.1498196,-95.0246,-94.9707891,250,22,2,Rural: Distant,11.3,Regular School District,(918) 945-7237,
4019560,63-I001,MCLOUD,PO BOX 240,McLoud,OK,74851,74851-0240,USA,Pottawatomie,405,40125,5880,NA,CST,Y,35.3946,35.4358996,-97.1077,-97.0914163,1845,114,3,Rural: Distant,16.2,Regular School District,(405) 964-3314,
4019620,27-I054,MEDFORD,301 N Main St,Medford,OK,73759,73759-1234,USA,Grant,580,40053,NA,NA,CST,Y,36.8562,36.80927,-97.6932,-97.735137,242,24,2,Rural: Remote,10.3,Regular School District,(580) 395-2392,
4019680,41-I095,MEEKER,214 E Carl Hubbell Blvd,Meeker,OK,74855,74855-8400,USA,Lincoln,405,40081,NA,NA,CST,Y,35.5275,35.503346,-96.9627,-96.892574,862,58,3,Rural: Distant,14.9,Regular School District,(405) 279-3511,
4000084,60-V016,MERIDIAN TECHNOLOGY CENTER,1312 S Sangre Rd,Stillwater,OK,74074,74074-1841,USA,Payne,405,40119,NA,NA,CST,Y,36.0774,36.107458,-97.0817,-97.10515,,NA,0,Town: Distant,,,(405) 377-3333,
4019800,05-I002,MERRITT,RR 4 BOX 7195,ELK CITY,OK,73644,73644-9344,USA,Beckham,580,40009,NA,NA,CST,Y,35.4257,NA,-99.4694,NA,545,39,2,Rural: Fringe,14.2,Regular School District,(580) 225-5460,
4000079,55-V022,METRO TECH,1900 Springlake Dr,Oklahoma City,OK,73111,73111-5238,USA,Oklahoma,405,40109,5880,NA,CST,Y,35.5186,35.513875,-97.4772,-97.478851,,NA,0,City: Large,,,(405) 424-8324,
4019860,58-I023,MIAMI,26 N Main St,Miami,OK,74354,74354-6323,USA,Ottawa,918,40115,NA,NA,CST,Y,36.8253,36.875131,-94.9244,-94.877353,2584,155,7,Town: Distant,16.7,Regular School District,(918) 542-8455,
4000073,47-V008,MID-AMERICA TECHNOLOGY CENTER,PO BOX H,Wayne,OK,73095,73095-0210,USA,McClain,405,40087,5880,NA,CST,Y,34.9027,34.9181307,-97.3355,-97.3144709,,NA,0,Rural: Distant,,,(405) 449-3391,
4000081,55-V052,MID-DEL TECHNOLOGY CENTER,1621 Maple Dr,Midwest City,OK,73110,73110-4825,USA,Oklahoma,405,40109,5880,NA,CST,Y,35.4609,35.454012,-97.3982,-97.401106,,NA,0,Suburb: Large,,,(405) 739-1707,
4019890,26-C096,MIDDLEBERG,"2130 S County Line, #1317",Blanchard,OK,73010,73010-9464,USA,McClain,405,40087,5880,NA,CST,Y,35.1068,35.115039,-97.617,-97.670332,183,14,1,Rural: Distant,12.8,Regular School District,(405) 485-3612,
4014670,49-I027,MIDWAY,PO BOX 127,Council Hill,OK,74428,74428-0127,USA,McIntosh,918,40091,NA,NA,CST,Y,35.5426,35.5556567,-95.7118,-95.6513742,231,16,2,Rural: Remote,14.9,Regular School District,(918) 474-3434,
4019950,55-I052,MIDWEST CITY-DEL CITY,PO BOX 10630,Midwest City,OK,73140,73140-1630,USA,Oklahoma,405,40109,5880,NA,CST,Y,35.4654,35.45,-97.3837,-97.4,14570,937,25,Suburb: Large,15.6,Regular School District,(405) 737-4461,
4019980,35-I029,MILBURN,PO BOX 429,Milburn,OK,73450,73450-0429,USA,Johnston,580,40069,NA,NA,CST,Y,34.1732,34.2409271,-96.5199,-96.5491654,214,16,2,Rural: Distant,13.6,Regular School District,(580) 443-5522,
4020010,19-C001,MILFAY,PO BOX 219,MILFAY,OK,74046,74046-0219,USA,Creek,918,40037,8560,NA,CST,Y,35.7552,35.7549903,-96.5659,-96.5655733,60,5,1,Rural: Distant,12.8,Regular School District,(918) 968-2802,
4020040,35-I002,MILL CREEK,PO BOX 118,Mill Creek,OK,74856,74856-0118,USA,Johnston,580,40069,NA,NA,CST,Y,34.3399,34.4042586,-96.8246,-96.8263981,163,12,2,Rural: Distant,13.3,Regular School District,(580) 384-5514,
4020080,55-I037,MILLWOOD,6724 N Martin Luther King Ave,Oklahoma City,OK,73111,73111-7943,USA,Oklahoma,405,40109,5880,NA,CST,Y,35.5186,35.539628,-97.4772,-97.476437,993,72,2,Rural: Fringe,13.8,Regular School District,(405) 478-1336,
4020100,26-I002,MINCO,PO BOX 428,Minco,OK,73059,73059-0428,USA,Grady,405,40051,NA,NA,CST,Y,35.2879,35.3128371,-97.9883,-97.9444913,540,36,3,Rural: Distant,15.2,Regular School District,(405) 352-4867,
4020160,68-C068,MOFFETT,PO BOX 180,Moffett,OK,74946,74946-0180,USA,Sequoyah,918,40135,2720,NA,CST,Y,35.3903,35.3903,-94.4469,-94.44685,360,21,1,Suburb: Midsize,17.1,Regular School District,(918) 875-3668,
4020190,40-C011,MONROE,PO BOX 10,MONROE,OK,74947,74947-0010,USA,Leflore,918,40079,NA,NA,CST,Y,34.9926,34.9936088,-94.5169,-94.5160396,117,9,1,Rural: Distant,13.1,Regular School District,(918) 658-3516,
4020250,14-I002,MOORE,1500 SE 4th St,Moore,OK,73160,73160-8266,USA,Cleveland,405,40027,5880,NA,CST,Y,35.3377,35.334073,-97.4773,-97.466109,21210,1278,29,Suburb: Large,16.6,Regular School District,(405) 735-4200,
4000056,14-V017,MOORE NORMAN TECHNOLOGY CENTER,4701 12th Ave NW,Norman,OK,73069,73069-8308,USA,Cleveland,405,40027,5880,NA,CST,Y,35.2517,35.273933,-97.4627,-97.458865,,NA,0,Rural: Fringe,,,(405) 364-5763,
4020280,77-I002,MOORELAND,PO BOX 75,Mooreland,OK,73852,73852-0075,USA,Woodward,580,40153,NA,NA,CST,Y,36.5179,36.4392031,-99.1222,-99.2048249,508,39,2,Rural: Distant,13,Regular School District,(580) 994-5388,
4020310,56-I003,MORRIS,PO BOX 80,Morris,OK,74445,74445-0080,USA,Okmulgee,918,40111,NA,NA,CST,Y,35.6919,35.6076028,-95.8032,-95.8602699,1035,71,3,Rural: Distant,14.6,Regular School District,(918) 733-9072,
4020340,52-I006,MORRISON,PO BOX 176,Morrison,OK,73061,73061-0176,USA,Noble,580,40103,NA,NA,CST,Y,36.3119,36.3405945,-97.0402,-96.9853474,536,36,3,Rural: Distant,15,Regular School District,(580) 724-3341,
4020430,21-C034,MOSELEY,7904 Moseley Rd,Colcord,OK,74338,74338-3449,USA,Delaware,918,40041,NA,NA,CST,Y,36.2482,36.178909,-94.6728,-94.628114,346,21,1,Rural: Fringe,16.6,Regular School District,(918) 422-5927,
4020460,32-I001,MOSS,8087 E 134 Rd,Holdenville,OK,74848,74848-6237,USA,Hughes,405,40063,NA,NA,CST,Y,35.0789,35.072055,-96.319,-96.427171,262,16,2,Rural: Fringe,16.1,Regular School District,(405) 379-2273,
4020550,19-I005,MOUNDS,PO BOX 189,Mounds,OK,74047,74047-0189,USA,Okmulgee,918,40111,NA,NA,CST,Y,35.8931,35.876484,-96.0692,-96.0611074,644,49,2,Rural: Distant,13.1,Regular School District,(918) 827-6100,
4029886,38-I003,MOUNTAIN VIEW-GOTEBO,RR 2 BOX 88,Mountain View,OK,73062,73062-9622,USA,Kiowa,580,40075,NA,NA,CST,Y,34.9735,35.0975577,-98.7198,-98.7464552,223,28,2,Rural: Remote,8,Regular School District,(580) 347-2211,
4020640,64-I022,MOYERS,PO BOX 88,Moyers,OK,74557,74557-0088,USA,Pushmataha,580,40127,NA,NA,CST,Y,34.3414,34.326111,-95.6406,-95.653333,155,16,2,Rural: Remote,10,Regular School District,(580) 298-5549,
4020880,68-I003,MULDROW,PO BOX 660,Muldrow,OK,74948,74948-0660,USA,Sequoyah,918,40135,2720,NA,CST,Y,35.3851,35.4062034,-94.663,-94.5988306,1694,111,3,Town: Fringe,15.2,Regular School District,(918) 427-7406,
4020910,42-I003,MULHALL-ORLANDO,PO BOX 8,Orlando,OK,73073,73073-0008,USA,Logan,580,40083,5880,NA,CST,Y,36.1339,36.1682482,-97.4439,-97.5138947,214,19,2,Rural: Distant,11.4,Regular School District,(580) 455-2211,
4020970,51-I020,MUSKOGEE,202 W Broadway St,Muskogee,OK,74401,74401-6651,USA,Muskogee,918,40101,NA,NA,CST,Y,35.6818,35.749088,-95.3578,-95.369748,6449,394,13,Town: Distant,16.4,Regular School District,(918) 684-3700,
4021000,09-I069,MUSTANG,906 S Heights Dr,Mustang,OK,73064,73064-3542,USA,Canadian,405,40017,5880,NA,CST,Y,35.3779,35.38545,-97.7427,-97.730654,8346,498,11,Suburb: Large,16.8,Regular School District,(405) 376-2461,
4021120,64-C015,NASHOBA,PO BOX 17,NASHOBA,OK,74558,74558-0017,USA,Pushmataha,918,40127,NA,NA,CST,Y,34.5298,34.5103982,-95.1769,-95.1640605,57,6,1,Rural: Remote,10.2,Regular School District,(918) 755-4343,
4021180,33-I001,NAVAJO,15695 County Road S 210,Altus,OK,73521,73521-8472,USA,Jackson,580,40065,NA,NA,CST,Y,34.6829,34.5885663,-99.3441,-99.2290377,495,36,3,Town: Remote,13.7,Regular School District,(580) 482-7742,
4021360,67-I006,NEW LIMA,116 Gross St,Lima,OK,74884,74884-6601,USA,Seminole,405,40133,NA,NA,CST,Y,35.2186,35.171783,-96.5189,-96.598436,285,22,2,Rural: Distant,13,Regular School District,(405) 257-5771,
4021510,47-I001,NEWCASTLE,101 N Main St,Newcastle,OK,73065,73065-4104,USA,McClain,405,40087,5880,NA,CST,Y,35.2445,35.247694,-97.6132,-97.600309,1564,97,3,Rural: Distant,16.1,Regular School District,(405) 387-2890,
4021540,36-I029,NEWKIRK,PO BOX 91,Newkirk,OK,74647,74647-0091,USA,Kay,580,40071,NA,NA,CST,Y,36.9105,36.8822549,-97.0487,-97.0533717,732,52,3,Rural: Distant,14,Regular School District,(580) 362-2388,
4021600,26-I051,NINNEKAH,PO BOX 275,Ninnekah,OK,73067,73067-0275,USA,Grady,405,40051,NA,NA,CST,Y,34.8987,34.9478454,-97.9338,-97.9239307,444,31,3,Rural: Distant,14.3,Regular School District,(405) 224-4092,
4021630,14-I040,NOBLE,PO BOX 499,Noble,OK,73068,73068-0499,USA,Cleveland,405,40027,5880,NA,CST,Y,35.1418,35.1392357,-97.2907,-97.394753,2936,169,5,Suburb: Small,17.4,Regular School District,(405) 872-3452,
4021720,14-I029,NORMAN,131 S Flood Ave,Norman,OK,73069,73069-5463,USA,Cleveland,405,40027,5880,NA,CST,Y,35.2517,35.217826,-97.4627,-97.452858,14027,916,23,Suburb: Small,15.3,Regular School District,(405) 364-1339,
4021840,63-C010,NORTH ROCK CREEK,42400 Garrett's Lake Rd,Shawnee,OK,74804,74804-9301,USA,Pottawatomie,405,40125,5880,NA,CST,Y,35.4071,35.405491,-96.8537,-96.9036606,536,36,1,Rural: Fringe,14.7,Regular School District,(405) 275-3473,
4000060,21-V011,NORTHEAST TECH. CENTER- EAST,PO BOX 30,Kansas,OK,74347,74347-0030,USA,Delaware,918,40041,NA,NA,CST,Y,36.2376,36.2050851,-94.8212,-94.7977277,,NA,0,Rural: Distant,,,(918) 868-3535,
4000083,58-V011,NORTHEAST TECH. CENTER- NORTH,PO BOX 219,Afton,OK,74331,74331-0219,USA,Delaware,918,40041,NA,NA,CST,Y,36.651,36.693687,-94.9303,-94.9630171,,NA,0,Rural: Distant,,,(918) 257-8324,
4000072,46-V011,NORTHEAST TECH. CENTER- SOUTH,PO BOX 487,PRYOR,OK,74362,74362-0487,USA,Mayes,918,40097,NA,NA,CST,Y,36.3025,36.31,-95.3167,-95.3199999,,NA,0,Rural: Distant,,,(918) 825-7040,
4000095,76-V010,NORTHWEST TECH. CENTER- ALVA,1801 S 11th St,Alva,OK,73717,73717-9672,USA,Woods,580,40151,NA,NA,CST,Y,36.8367,36.786408,-98.8022,-98.675181,,NA,0,Town: Remote,,,(580) 327-0344,
4000071,44-V010,NORTHWEST TECH. CENTER- FAIRVIEW,PO BOX 250,Fairview,OK,73737,73737-0250,USA,Major,580,40093,NA,NA,CST,Y,36.2837,36.2689248,-98.6091,-98.4798009,,NA,0,Rural: Remote,,,(580) 227-3708,
4021900,11-C014,NORWOOD,7966 W 790 Rd,Hulbert,OK,74441,74441-2880,USA,Cherokee,918,40021,NA,NA,CST,Y,35.9362,35.871046,-95.1659,-95.164579,180,14,1,Rural: Distant,12.5,Regular School District,(918) 478-3092,
4021930,53-I040,NOWATA,707 W Osage Ave,Nowata,OK,74048,74048-3331,USA,Nowata,918,40105,NA,NA,CST,Y,36.6745,36.696767,-95.6917,-95.645283,1091,80,3,Town: Distant,13.7,Regular School District,(918) 273-3425,
4022160,60-C104,OAK GROVE,8409 E 9th St,Cushing,OK,74023,74023-6339,USA,Payne,918,40119,NA,NA,CST,Y,35.9968,35.971085,-96.7376,-96.640563,179,11,1,Rural: Fringe,16.3,Regular School District,(918) 352-2889,
4022350,55-C029,OAKDALE,10901 N Sooner Rd,Edmond,OK,73013,73013-8301,USA,Oklahoma,405,40109,5880,NA,CST,Y,35.6176,35.580307,-97.4669,-97.425155,519,30,1,Rural: Fringe,17.1,Regular School District,(405) 771-3373,
4022410,21-I005,OAKS-MISSION,PO BOX 160,Oaks,OK,74359,74359-0160,USA,Delaware,918,40041,NA,NA,CST,Y,36.1694,36.16755,-94.8699,-94.86517,291,24,2,Rural: Remote,12.1,Regular School District,(918) 868-2183,
4022560,19-I020,OILTON,PO BOX 130,Oilton,OK,74052,74052-0130,USA,Creek,918,40037,8560,NA,CST,Y,36.0854,36.0845119,-96.5828,-96.5836317,326,24,2,Rural: Distant,13.4,Regular School District,(918) 862-3954,
4022590,37-I105,OKARCHE,PO BOX 276,Okarche,OK,73762,73762-0276,USA,Kingfisher,405,40073,NA,NA,CST,Y,35.7737,35.7258795,-97.9117,-97.9764411,283,22,3,Rural: Distant,12.9,Regular School District,(405) 263-7300,
4022620,73-I001,OKAY,PO BOX 830,Okay,OK,74446,74446-0830,USA,Wagoner,918,40145,8560,NA,CST,Y,35.8506,35.8506386,-95.3181,-95.3212737,492,32,2,Rural: Distant,15.3,Regular School District,(918) 682-2548,
4022650,06-I009,OKEENE,PO BOX 409,Okeene,OK,73763,73763-0409,USA,Blaine,580,40011,NA,NA,CST,Y,36.1024,36.116148,-98.3286,-98.3170164,354,26,3,Rural: Remote,13.4,Regular School District,(580) 822-3268,
4006850,54-I026,OKEMAH,107 W Date St,Okemah,OK,74859,74859-4623,USA,Okfuskee,918,40107,NA,NA,CST,Y,35.469,35.426565,-96.2923,-96.301055,890,64,3,Town: Remote,13.9,Regular School District,(918) 623-1874,
4022770,55-I089,OKLAHOMA CITY,900 N Klein Ave,Oklahoma City,OK,73106,73106-7036,USA,Oklahoma,405,40109,5880,NA,CST,Y,35.4818,35.476919,-97.5369,-97.53185,41089,2491,95,City: Large,16.5,Regular School District,(405) 587-0000,
4000075,50-H000,OKLAHOMA SCHOOL FOR THE DEAF,1098 E Oklahoma Ave,Sulphur,OK,73086,73086-3001,USA,Murray,580,40099,NA,NA,CST,Y,34.4826,34.51089,-96.973,-96.953699,162,NA,2,Town: Remote,,State District,(580) 622-4900,
4000021,53-I003,OKLAHOMA UNION,RR 1 BOX 377-7,South Coffeyville,OK,74072,74072-9801,USA,Nowata,918,40105,NA,NA,CST,Y,36.9711,36.9945248,-95.5537,-95.6202552,671,46,3,Rural: Distant,14.5,Regular School District,(918) 255-6550,
4022800,56-I001,OKMULGEE,PO BOX 1346,Okmulgee,OK,74447,74447-1346,USA,Okmulgee,918,40111,NA,NA,CST,Y,35.6454,35.6234367,-96.0285,-95.9605502,1740,133,4,Town: Distant,13.1,Regular School District,(918) 758-2000,
4022830,51-I008,OKTAHA,PO BOX 9,Oktaha,OK,74450,74450-0009,USA,Muskogee,918,40101,NA,NA,CST,Y,35.6297,35.5764881,-95.5138,-95.4749764,693,46,2,Rural: Distant,15.1,Regular School District,(918) 687-7556,
4022860,19-I017,OLIVE,9352 S 436th West Ave,Drumright,OK,74030,74030-5743,USA,Creek,918,40037,8560,NA,CST,Y,35.9464,36.02803,-96.4867,-96.479967,395,29,2,Rural: Fringe,13.6,Regular School District,(918) 352-9567,
4022920,33-I035,OLUSTEE,PO BOX 70,Olustee,OK,73560,73560-0070,USA,Jackson,580,40065,NA,NA,CST,Y,34.5637,34.548684,-99.5273,-99.4223109,170,16,2,Rural: Distant,10.6,Regular School District,(580) 648-2243,
4023040,66-I004,OOLOGAH-TALALA,PO BOX 189,Oologah,OK,74053,74053-0189,USA,Rogers,918,40131,8560,NA,CST,Y,36.4478,36.4470387,-95.7292,-95.708315,1901,113,4,Rural: Distant,16.8,Regular School District,(918) 443-6079,
4023070,70-C009,OPTIMA,RR 1 BOX 188,Optima,OK,73945,73945-9759,USA,Texas,580,40139,NA,NA,CST,Y,36.8317,36.7583594,-101.1559,-101.3562716,70,6,1,Rural: Distant,10.9,Regular School District,(580) 338-6712,
4023190,46-C043,OSAGE,PO BOX 579,PRYOR,OK,74362,74362-0579,USA,Mayes,918,40097,NA,NA,CST,Y,36.3025,36.31,-95.3167,-95.3199999,272,19,1,Rural: Distant,14.3,Regular School District,(918) 825-2550,
4023220,57-C003,OSAGE HILLS,225 County Road 2706,Bartlesville,OK,74003,74003-1207,USA,Washington,918,40147,NA,NA,CST,Y,36.7524,36.726788,-96.0733,-96.036461,194,14,1,Rural: Fringe,14.3,Regular School District,(918) 336-6804,
4023280,72-I011,OWASSO,1501 N Ash St,Owasso,OK,74055,74055-4920,USA,Tulsa,918,40143,8560,NA,CST,Y,36.2942,36.281521,-95.797,-95.853667,8698,479,13,Town: Fringe,18.2,Regular School District,(918) 272-5367,
4023340,54-I014,PADEN,PO BOX 370,Paden,OK,74860,74860-0370,USA,Okfuskee,405,40107,NA,NA,CST,Y,35.5337,35.5078486,-96.5681,-96.5675136,234,19,2,Rural: Remote,12.3,Regular School District,(405) 932-5053,
4023370,40-I020,PANAMA,PO BOX 1680,Panama,OK,74951,74951-9999,USA,Leflore,918,40079,NA,NA,CST,Y,35.1645,35.1810177,-94.6709,-94.7148199,769,52,3,Rural: Fringe,14.8,Regular School District,(918) 963-2217,
4023400,39-I004,PANOLA,PO BOX 6,PANOLA,OK,74559,74559-0006,USA,Latimer,918,40077,NA,NA,CST,Y,34.9286,34.9286,-95.2131,-95.2131,293,26,2,Rural: Fringe,11.4,Regular School District,(918) 465-3298,
4023430,25-I005,PAOLI,PO BOX 278,Paoli,OK,73074,73074-0278,USA,Garvin,405,40049,NA,NA,CST,Y,34.828,34.8267449,-97.2604,-97.2591911,266,22,2,Rural: Distant,12,Regular School District,(405) 484-7336,
4000076,51-H000,PARKVIEW-OK. SCH FOR THE BLIND,3300 Gibson St,Muskogee,OK,74403,74403-2811,USA,Muskogee,918,40101,NA,NA,CST,Y,35.7324,35.755231,-95.3341,-95.324523,92,NA,2,Town: Distant,,State District,(918) 781-8200,
4023550,25-I018,PAULS VALLEY,PO BOX 780,Pauls Valley,OK,73075,73075-0780,USA,Garvin,405,40049,NA,NA,CST,Y,34.7565,34.7400809,-97.1869,-97.2222451,1329,92,5,Town: Distant,14.4,Regular School District,(405) 238-6453,
4023580,57-I002,PAWHUSKA,1801 McKenzie Rd,Pawhuska,OK,74056,74056-5020,USA,Osage,918,40113,8560,NA,CST,Y,36.8094,36.675577,-96.3005,-96.327442,894,65,4,Town: Distant,13.7,Regular School District,(918) 287-1281,
4023610,59-I001,PAWNEE,615 Denver St,Pawnee,OK,74058,74058-3521,USA,Pawnee,918,40117,NA,NA,CST,Y,36.3434,36.333163,-96.8034,-96.804658,735,56,3,Rural: Remote,13.2,Regular School District,(918) 762-3676,
4010560,01-C019,PEAVINE,PO BOX 389,Stilwell,OK,74960,74960-0389,USA,Adair,918,40001,NA,NA,CST,Y,35.7926,35.81453,-94.6204,-94.6285553,174,12,1,Rural: Fringe,15.1,Regular School District,(918) 696-7818,
4023700,36-C027,PECKHAM,7175 W School St,Newkirk,OK,74647,74647-8564,USA,Kay,580,40071,NA,NA,CST,Y,36.9105,36.885388,-97.0487,-97.17672,74,9,1,Rural: Distant,8.4,Regular School District,(580) 362-2633,
4023730,11-C031,PEGGS,PO BOX 119,Peggs,OK,74452,74452-0119,USA,Cherokee,918,40021,NA,NA,CST,Y,36.0802,36.1339017,-94.9824,-95.0806918,240,15,1,Rural: Remote,16,Regular School District,(918) 598-3412,
4023800,60-I056,PERKINS-TRYON,PO BOX 549,Perkins,OK,74059,74059-0549,USA,Payne,405,40119,NA,NA,CST,Y,35.9828,35.9489163,-97.1085,-97.0283383,1385,92,4,Rural: Distant,15.1,Regular School District,(405) 547-5703,
4023850,52-I001,PERRY,900 Fir St,Perry,OK,73077,73077-5051,USA,Noble,580,40103,NA,NA,CST,Y,36.2944,36.289572,-97.2942,-97.292093,1186,80,3,Town: Remote,14.8,Regular School District,(580) 336-4511,
4023880,58-I015,PICHER-CARDIN,PO BOX 280,Picher,OK,74360,74360-0280,USA,Ottawa,918,40115,NA,NA,CST,Y,36.9723,36.9870116,-94.8839,-94.8307844,44,15,2,Rural: Distant,3,Regular School District,(918) 673-1714,
4023910,62-C020,PICKETT-CENTER,9660 OK-19,Ada,OK,74820,74820-3355,USA,Pontotoc,580,40123,NA,NA,CST,Y,34.7965,34.782249,-96.7902,-96.778335,118,11,1,Rural: Distant,10.7,Regular School District,(580) 332-7800,
4023970,09-I022,PIEDMONT,713 Piedmont Rd N,Piedmont,OK,73078,73078-9248,USA,Canadian,405,40017,5880,NA,CST,Y,35.6711,35.646427,-97.755,-97.745354,2512,140,5,Rural: Fringe,17.9,Regular School District,(405) 373-2311,
4024150,26-C131,PIONEER,3686 State Highway 92,Chickasha,OK,73018,73018-7014,USA,Grady,405,40051,NA,NA,CST,Y,34.9953,34.98561,-97.9747,-98.0215,336,26,1,Rural: Fringe,13.2,Regular School District,(405) 224-2700,
4000067,36-V013,PIONEER TECHNOLOGY CENTER,2101 N Ash St,Ponca City,OK,74601,74601-1106,USA,Kay,580,40071,NA,NA,CST,Y,36.7012,36.726664,-97.1444,-97.094822,,NA,0,Rural: Fringe,,,(580) 762-8336,
4024510,24-I056,PIONEER-PLEASANT VALE,6520 E Wood Rd,Waukomis,OK,73773,73773-0823,USA,Garfield,580,40047,2340,NA,CST,Y,36.2674,36.274948,-97.8834,-97.788112,589,40,3,Rural: Fringe,14.7,Regular School District,(580) 758-3282,
4024180,61-I063,PITTSBURG,PO BOX 200,Pittsburg,OK,74560,74560-0200,USA,Pittsburg,918,40121,NA,NA,CST,Y,34.6581,34.6588137,-95.8147,-95.7932008,400,13,2,Rural: Remote,31.3,Regular School District,(918) 432-5062,
4024270,13-C001,PLAINVIEW,RR 1 BOX 71,Texhoma,OK,73949,73949-9616,USA,Cimarron,580,40025,NA,NA,CST,Y,36.631,36.5050267,-101.96,-101.7829416,10,3,1,Rural: Remote,3.1,Regular School District,(580) 543-6366,
4024240,10-I027,PLAINVIEW,1140 S Plainview Rd,Ardmore,OK,73401,73401-8917,USA,Carter,580,40019,NA,NA,CST,Y,34.2137,34.159576,-97.1822,-97.177834,1401,83,4,Rural: Fringe,17,Regular School District,(580) 223-6319,
